21.6;68;0
21.6;65;0
-3.6;82;0
0.6;65;0
6.3;72;0
21.9;92;0
7.2;54;0
8.7;91;0
5.2;63;0
4.5;91;0
17.6;82;0
15.5;77;0
8.2;90;0
9.7;81;0
14.8;62;0
13.9;77;0
11.9;48;0
16.9;51;0
17.8;69;0
11.0;84;0
1.4;96;1
2.8;69;0
17.2;84;0
-1.8;81;0
9.8;99;1
1.0;94;0
20.2;79;0
2.3;86;0
14.7;66;0
10.0;97;1
2.0;56;0
20.2;52;0
4.0;41;0
21.3;40;0
15.5;85;0
9.9;51;0
-2.4;44;0
10.5;60;0
17.1;51;0
16.4;81;0
5.1;44;0
19.7;87;0
4.7;72;0
12.7;50;0
8.8;42;0
-3.1;88;0
15.9;57;0
9.6;80;0
7.5;96;1
10.0;96;1
11.4;69;0
5.4;96;1
16.6;54;0
14.3;65;0
1.3;59;0
-0.9;86;0
4.5;83;0
9.1;98;1
-3.8;77;0
-4.6;47;0
14.0;88;0
-3.9;65;0
21.2;41;0
8.0;94;0
12.1;82;0
10.0;56;0
9.2;51;0
22.3;48;0
24.0;99;1
1.2;80;0
4.6;92;0
15.1;40;0
22.1;81;0
4.0;92;0
1.7;54;0
11.0;100;1
6.8;82;0
3.9;57;0
14.6;83;0
12.2;97;1
8.2;73;0
-2.9;89;0
9.7;98;1
18.8;45;0
13.5;64;0
17.4;58;0
21.8;51;0
-4.8;41;0
20.2;61;0
15.1;74;0
23.8;68;0
14.9;92;0
-0.0;73;0
4.0;46;0
6.4;99;1
10.2;85;0
-1.0;43;0
1.5;100;1
17.7;78;0
13.5;79;0
0.0;51;0
12.0;78;0
10.9;87;0
22.9;95;1
8.4;52;0
16.4;71;0
1.4;76;0
18.5;88;0
24.8;77;0
14.2;76;0
16.0;51;0
18.0;90;0
12.4;85;0
8.2;47;0
-2.2;73;0
10.1;54;0
16.1;63;0
5.3;91;0
2.6;52;0
-1.5;82;0
-0.0;74;0
9.2;74;0
-2.5;89;0
2.6;50;0
8.4;76;0
12.8;72;0
10.1;66;0
12.3;78;0
13.6;63;0
3.2;94;0
21.2;81;0
13.1;86;0
2.4;42;0
21.4;79;0
22.9;78;0
8.2;40;0
1.8;98;1
8.0;60;0
19.8;56;0
11.9;56;0
19.8;61;0
12.3;58;0
19.5;59;0
5.4;76;0
1.6;87;0
24.6;96;1
7.7;96;1
23.3;62;0
3.1;47;0
7.7;71;0
11.2;83;0
15.0;58;0
20.2;90;0
11.0;75;0
-4.3;60;0
14.4;86;0
1.1;69;0
2.3;64;0
24.7;44;0
3.2;70;0
3.2;51;0
15.2;95;1
10.1;56;0
-2.2;74;0
-2.4;77;0
15.1;70;0
3.2;81;0
1.2;97;1
23.2;49;0
10.6;68;0
0.9;48;0
5.9;73;0
11.3;69;0
17.3;48;0
-0.3;99;1
-3.4;47;0
2.4;71;0
1.4;43;0
-3.2;90;0
20.8;63;0
9.4;56;0
19.1;77;0
20.6;86;0
24.0;55;0
2.6;62;0
22.0;77;0
0.8;94;0
-3.5;92;0
-0.4;79;0
19.2;70;0
-1.3;48;0
-0.2;55;0
10.0;89;0
12.8;77;0
-1.3;87;0
-2.0;100;1
19.7;88;0
15.6;40;0
24.9;98;1
17.0;96;1
-3.2;85;0
6.0;59;0
12.2;61;0
7.2;74;0
16.7;53;0
12.0;80;0
22.8;44;0
12.4;52;0
-1.8;96;1
16.1;78;0
11.5;99;1
13.2;100;1
21.8;83;0
-4.4;48;0
14.3;73;0
-0.5;57;0
-1.8;79;0
9.5;59;0
-4.9;91;0
7.5;76;0
-0.4;76;0
19.6;64;0
23.8;85;0
17.4;79;0
15.2;93;0
1.3;83;0
0.2;52;0
-3.6;59;0
6.5;60;0
21.5;70;0
0.9;70;0
4.6;51;0
-3.7;85;0
24.2;73;0
21.2;63;0
-4.9;79;0
6.8;70;0
22.8;84;0
17.2;85;0
24.8;78;0
18.3;51;0
2.2;94;0
7.2;51;0
2.0;78;0
1.5;63;0
23.5;84;0
20.3;66;0
2.5;92;0
21.7;44;0
8.1;90;0
7.1;43;0
-0.9;46;0
21.2;59;0
7.8;93;0
13.4;64;0
24.6;82;0
-2.2;95;1
16.9;44;0
14.0;98;1
16.5;46;0
5.4;84;0
22.9;77;0
12.1;57;0
8.7;67;0
9.4;68;0
12.4;99;1
2.3;47;0
-0.6;53;0
11.1;91;0
8.0;42;0
23.5;97;1
1.1;96;1
-0.2;75;0
17.9;99;1
-1.2;73;0
10.1;90;0
21.2;98;1
11.8;64;0
-4.9;86;0
1.4;96;1
8.6;96;1
14.9;70;0
-1.8;64;0
23.8;92;0
19.0;71;0
-3.1;83;0
18.9;50;0
12.5;79;0
5.2;44;0
-0.7;72;0
-3.1;95;1
9.9;41;0
22.9;64;0
-3.9;88;0
11.0;74;0
13.6;76;0
20.7;42;0
11.9;43;0
10.3;97;1
14.7;54;0
0.6;82;0
14.0;68;0
14.8;49;0
5.4;69;0
3.5;57;0
-1.1;41;0
-3.0;68;0
17.1;82;0
18.5;97;1
21.3;78;0
-2.4;61;0
18.1;85;0
-1.3;97;1
23.1;85;0
11.1;60;0
9.3;92;0
20.0;98;1
18.0;47;0
15.6;46;0
2.8;95;1
17.9;87;0
9.9;93;0
7.3;75;0
7.2;56;0
9.0;44;0
20.3;45;0
6.6;70;0
14.4;79;0
15.8;75;0
20.4;79;0
-4.3;47;0
19.2;70;0
2.2;48;0
22.2;94;0
17.0;56;0
6.2;98;1
3.9;60;0
7.2;51;0
12.6;90;0
12.9;85;0
3.8;47;0
4.5;73;0
13.0;58;0
13.7;57;0
-3.4;51;0
17.9;92;0
13.2;62;0
-4.2;43;0
20.9;88;0
16.3;93;0
13.6;83;0
18.2;57;0
-2.6;80;0
6.0;58;0
5.6;41;0
6.2;96;1
10.5;79;0
24.0;51;0
16.2;98;1
4.8;76;0
10.2;52;0
20.0;82;0
18.9;67;0
7.2;85;0
1.4;85;0
1.1;59;0
-4.3;52;0
-3.9;61;0
17.2;53;0
2.6;92;0
4.9;66;0
-4.6;56;0
8.2;71;0
18.5;73;0
-0.5;62;0
0.3;63;0
4.4;80;0
15.0;40;0
7.1;45;0
17.9;42;0
7.2;43;0
21.9;99;1
12.6;50;0
14.7;99;1
18.6;80;0
13.3;98;1
24.6;53;0
14.5;42;0
19.6;89;0
-2.3;92;0
8.6;53;0
23.3;56;0
20.2;44;0
9.5;44;0
4.4;43;0
19.9;77;0
12.0;97;1
-2.6;54;0
13.1;61;0
11.8;46;0
3.7;76;0
13.3;46;0
20.9;78;0
14.8;63;0
19.3;94;0
2.2;60;0
16.0;54;0
6.0;67;0
12.1;59;0
10.3;40;0
14.0;95;1
8.8;42;0
7.9;90;0
5.5;64;0
21.5;96;1
14.9;52;0
15.2;98;1
23.1;63;0
8.3;50;0
9.0;56;0
22.8;80;0
0.0;42;0
7.1;84;0
1.6;53;0
2.6;41;0
-1.5;60;0
14.4;93;0
3.7;92;0
22.6;66;0
5.8;67;0
8.0;73;0
-1.9;57;0
0.9;52;0
2.8;42;0
16.9;65;0
22.2;65;0
7.5;48;0
23.5;75;0
2.7;55;0
20.8;76;0
17.2;81;0
7.4;73;0
22.6;60;0
15.3;49;0
-0.2;87;0
-5.0;46;0
21.7;94;0
18.8;46;0
11.5;75;0
19.6;45;0
14.6;78;0
12.5;51;0
21.1;75;0
19.8;44;0
19.5;72;0
23.1;97;1
2.4;94;0
11.9;79;0
-0.4;89;0
22.7;62;0
6.8;48;0
13.9;71;0
-3.2;66;0
5.6;55;0
5.3;58;0
9.5;46;0
15.6;61;0
23.4;97;1
6.0;41;0
-4.7;43;0
18.5;74;0
-1.5;84;0
24.4;84;0
3.4;56;0
16.3;75;0
21.4;77;0
15.4;79;0
23.9;40;0
16.7;45;0
3.0;68;0
10.0;50;0
6.5;57;0
-3.6;55;0
4.9;77;0
-3.1;75;0
9.6;41;0
9.0;83;0
-4.7;45;0
17.5;60;0
18.2;68;0
2.1;49;0
23.1;65;0
-2.7;98;1
21.7;97;1
15.2;65;0
2.0;44;0
-2.6;95;1
3.3;98;1
11.9;90;0
3.2;50;0
-0.8;84;0
9.0;76;0
8.6;76;0
5.5;58;0
7.0;42;0
17.8;100;1
18.7;97;1
1.4;55;0
13.6;78;0
22.4;99;1
0.9;46;0
9.4;49;0
22.5;88;0
21.8;98;1
18.3;100;1
4.3;91;0
6.6;42;0
9.9;94;0
9.7;89;0
8.1;79;0
-0.0;75;0
22.2;81;0
9.6;70;0
23.9;89;0
1.8;67;0
8.7;48;0
11.3;66;0
18.0;87;0
13.6;99;1
-3.8;64;0
-2.6;100;1
21.8;96;1
23.8;72;0
2.9;60;0
4.0;96;1
15.4;47;0
0.5;61;0
-4.2;55;0
18.5;64;0
13.7;55;0
11.7;95;1
20.0;48;0
20.2;96;1
-1.7;63;0
-4.6;49;0
4.0;94;0
6.1;50;0
0.2;86;0
18.4;76;0
-2.8;62;0
11.3;83;0
5.7;73;0
-2.4;41;0
7.5;54;0
1.1;77;0
24.4;80;0
7.5;62;0
19.6;96;1
20.9;43;0
-1.2;42;0
22.8;93;0
15.5;72;0
3.3;91;0
17.6;78;0
23.2;70;0
23.2;87;0
4.9;61;0
12.0;52;0
10.8;99;1
24.9;77;0
14.2;62;0
-3.4;42;0
-3.5;86;0
24.2;52;0
12.9;58;0
5.5;96;1
9.9;51;0
-3.3;85;0
-3.3;85;0
13.1;49;0
23.2;91;0
-4.7;76;0
4.2;91;0
20.5;96;1
19.3;54;0
5.4;44;0
17.5;95;1
18.4;45;0
11.1;58;0
5.1;42;0
17.3;42;0
8.0;52;0
2.7;90;0
-4.3;60;0
16.0;48;0
-4.7;63;0
-0.7;84;0
10.4;44;0
-4.4;57;0
24.8;56;0
-2.4;55;0
3.0;61;0
3.0;65;0
21.4;62;0
23.8;44;0
12.4;80;0
23.3;87;0
23.7;48;0
22.4;56;0
14.1;89;0
-4.9;42;0
19.9;78;0
20.9;40;0
18.4;93;0
-3.9;54;0
-0.4;90;0
9.5;86;0
-3.0;69;0
16.2;82;0
-1.4;94;0
24.9;47;0
-0.6;42;0
15.4;93;0
1.8;75;0
2.3;47;0
3.9;86;0
-3.2;49;0
13.9;77;0
20.4;56;0
12.0;77;0
4.6;85;0
-3.8;96;1
6.5;77;0
15.8;43;0
7.7;73;0
17.6;94;0
-3.3;86;0
11.9;80;0
-1.6;65;0
7.6;41;0
24.4;81;0
2.4;43;0
12.5;71;0
-0.3;48;0
2.7;47;0
-0.5;95;1
0.5;54;0
20.3;77;0
12.4;87;0
4.9;57;0
22.8;84;0
5.4;93;0
13.0;69;0
23.0;96;1
0.3;57;0
22.1;47;0
3.5;81;0
8.6;54;0
10.7;79;0
9.9;48;0
-3.6;71;0
20.8;56;0
6.2;67;0
13.9;41;0
5.7;49;0
15.5;60;0
21.5;99;1
23.2;58;0
14.7;47;0
5.3;85;0
-0.5;68;0
16.5;88;0
15.1;52;0
14.7;53;0
20.5;90;0
18.9;80;0
3.5;98;1
22.8;61;0
22.9;92;0
11.6;45;0
4.6;54;0
2.2;40;0
19.3;63;0
17.4;41;0
8.7;41;0
9.9;55;0
1.2;47;0
3.1;63;0
13.1;94;0
-2.6;78;0
23.3;56;0
-4.0;76;0
15.0;79;0
21.6;73;0
3.7;77;0
-3.7;67;0
11.8;59;0
16.4;82;0
1.2;84;0
-0.9;96;1
19.5;41;0
-3.6;85;0
21.9;55;0
13.1;75;0
22.4;96;1
19.7;100;1
-0.7;62;0
17.1;95;1
13.5;83;0
9.9;43;0
-1.7;51;0
24.9;85;0
10.5;41;0
-2.2;93;0
19.7;85;0
-3.2;46;0
-2.1;83;0
4.5;61;0
4.5;42;0
22.6;65;0
16.7;76;0
6.7;88;0
-3.2;42;0
-3.0;72;0
22.8;44;0
9.2;82;0
8.8;66;0
14.8;78;0
14.4;62;0
10.3;55;0
19.7;98;1
8.0;84;0
6.1;54;0
2.2;82;0
22.2;82;0
-1.5;47;0
16.4;84;0
-3.0;73;0
14.6;95;1
17.8;100;1
-3.2;67;0
23.6;99;1
3.3;42;0
8.9;74;0
12.3;43;0
11.3;47;0
4.1;94;0
15.6;77;0
11.8;78;0
-3.5;87;0
18.9;84;0
16.5;57;0
21.0;40;0
13.1;74;0
12.7;53;0
0.9;40;0
17.8;92;0
-4.4;41;0
19.9;54;0
19.0;77;0
5.8;72;0
11.3;97;1
10.1;65;0
14.8;73;0
10.1;60;0
10.0;63;0
13.4;88;0
14.0;80;0
14.7;74;0
15.1;58;0
12.1;79;0
9.2;44;0
7.1;56;0
19.0;87;0
23.0;90;0
-4.5;98;1
-2.3;91;0
-5.0;88;0
16.2;79;0
-3.6;73;0
12.8;53;0
19.9;61;0
10.2;46;0
-0.7;42;0
13.6;89;0
23.1;85;0
-3.7;55;0
14.4;86;0
6.5;94;0
-4.6;69;0
6.1;67;0
0.0;51;0
-1.5;81;0
8.9;96;1
17.1;40;0
6.4;66;0
16.4;54;0
1.1;52;0
2.4;80;0
-0.5;48;0
8.0;94;0
7.8;85;0
12.7;87;0
18.1;94;0
20.8;79;0
16.3;70;0
-0.2;75;0
1.3;78;0
16.0;100;1
8.5;46;0
-3.9;58;0
-4.2;95;1
3.2;73;0
13.8;77;0
13.5;43;0
4.3;43;0
23.7;57;0
-1.4;75;0
10.4;90;0
-2.9;40;0
17.7;58;0
15.3;60;0
15.8;73;0
23.8;85;0
1.4;79;0
25.0;54;0
22.6;77;0
6.8;51;0
19.2;100;1
-3.4;50;0
15.7;97;1
20.7;88;0
10.9;40;0
6.1;61;0
19.0;76;0
24.4;71;0
17.6;75;0
12.4;48;0
10.8;63;0
9.3;52;0
17.9;46;0
11.5;96;1
19.8;71;0
13.6;50;0
5.3;88;0
24.0;56;0
14.9;80;0
6.9;58;0
-2.7;67;0
17.4;98;1
18.5;98;1
1.6;100;1
19.6;78;0
7.8;54;0
2.4;91;0
24.7;78;0
4.7;88;0
7.9;52;0
5.5;53;0
4.1;85;0
15.2;42;0
-0.8;82;0
20.0;92;0
7.8;46;0
-1.9;54;0
18.5;60;0
11.3;93;0
-3.6;70;0
0.7;81;0
12.4;90;0
15.3;74;0
-1.8;89;0
15.8;45;0
20.6;47;0
-4.7;57;0
22.8;93;0
18.9;75;0
8.8;54;0
19.5;44;0
16.6;97;1
14.2;78;0
10.9;40;0
11.9;96;1
18.5;100;1
21.9;45;0
14.7;62;0
16.4;47;0
11.5;58;0
19.5;52;0
17.1;84;0
23.9;57;0
5.4;52;0
24.3;88;0
10.9;49;0
3.8;90;0
10.9;89;0
13.1;95;1
14.9;56;0
9.2;72;0
4.2;100;1
1.9;100;1
6.3;93;0
14.5;87;0
7.8;100;1
2.4;55;0
10.3;97;1
8.2;85;0
3.8;66;0
-4.3;46;0
16.3;70;0
22.5;71;0
11.6;55;0
8.4;80;0
8.4;52;0
8.6;90;0
-1.5;45;0
22.5;68;0
9.8;67;0
21.9;91;0
4.3;55;0
8.3;46;0
3.1;62;0
1.4;49;0
0.2;58;0
18.0;50;0
7.4;45;0
6.5;61;0
21.0;67;0
0.8;53;0
17.9;86;0
21.4;68;0
18.2;88;0
9.5;44;0
-3.4;68;0
0.8;89;0
20.1;72;0
1.9;57;0
-2.5;100;1
23.4;61;0
19.8;44;0
7.6;75;0
20.5;73;0
18.2;43;0
5.3;71;0
23.1;50;0
14.2;72;0
4.2;65;0
4.7;64;0
24.5;42;0
5.7;52;0
12.4;58;0
7.3;49;0
23.9;59;0
12.6;60;0
2.3;81;0
14.2;72;0
6.5;66;0
7.8;66;0
19.4;48;0
11.1;49;0
7.0;61;0
23.2;67;0
-5.0;62;0
-4.4;100;1
15.0;46;0
-2.2;85;0
-5.0;61;0
-4.6;40;0
3.8;93;0
10.1;59;0
8.8;74;0
3.5;51;0
11.0;49;0
22.6;71;0
-1.6;42;0
15.5;95;1
19.5;61;0
6.8;97;1
-4.9;53;0
-5.0;98;1
24.4;42;0
4.3;95;1
-4.1;42;0
-2.6;52;0
-2.6;97;1
12.2;99;1
14.0;99;1
0.7;80;0
19.8;66;0
16.0;48;0
7.8;69;0
21.4;88;0
24.6;93;0
-0.6;82;0
5.2;83;0
16.9;59;0
8.7;56;0
2.7;73;0
17.9;42;0
0.8;48;0
5.6;75;0
7.0;58;0
17.5;59;0
2.6;74;0
2.2;90;0
14.4;53;0
6.6;77;0
2.5;77;0
13.3;42;0
19.9;67;0
20.8;48;0
23.7;50;0
19.7;59;0
16.2;100;1
-1.0;53;0
10.5;86;0
-4.5;87;0
2.7;91;0
12.3;59;0
17.7;76;0
6.3;45;0
-3.3;68;0
6.8;41;0
3.3;64;0
9.8;95;1
2.6;70;0
9.8;97;1
-4.0;60;0
10.5;55;0
19.3;59;0
19.1;55;0
18.2;87;0
-2.2;85;0
4.3;63;0
12.2;71;0
15.7;56;0
8.8;93;0
8.4;60;0
9.4;70;0
15.0;50;0
18.1;63;0
18.0;94;0
-0.3;88;0
0.9;94;0
5.3;44;0
3.9;42;0
-2.4;44;0
8.6;50;0
8.0;71;0
3.2;58;0
16.5;70;0
8.1;72;0
3.5;47;0
12.6;97;1
-4.5;63;0
16.4;86;0
18.8;45;0
9.7;42;0
13.1;69;0
12.0;79;0
3.7;41;0
20.8;90;0
10.2;67;0
-0.0;65;0
24.0;95;1
0.1;85;0
18.5;40;0
4.5;51;0
12.8;51;0
3.6;54;0
8.6;95;1
-4.7;95;1
17.6;95;1
-4.9;59;0
15.6;40;0
20.6;58;0
13.6;43;0
17.3;99;1
8.0;88;0
9.0;67;0
-1.7;79;0
22.1;73;0
16.9;97;1
24.1;41;0
-0.8;88;0
13.8;46;0
14.0;43;0
24.2;70;0
3.8;62;0
-3.0;44;0
22.9;73;0
4.7;77;0
23.9;97;1
3.3;98;1
20.0;77;0
17.6;51;0
4.2;100;1
-1.3;50;0
22.3;89;0
22.9;95;1
1.3;80;0
23.5;70;0
22.7;40;0
13.3;47;0
12.7;63;0
14.1;43;0
0.6;55;0
19.8;75;0
9.2;45;0
8.1;88;0
19.7;88;0
-3.2;76;0
14.4;96;1
22.6;97;1
5.9;89;0
4.4;73;0
1.0;98;1
0.3;85;0
23.9;69;0
16.5;77;0
5.6;44;0
0.7;49;0
-2.3;46;0
6.9;92;0
5.3;52;0
6.1;70;0
0.1;42;0
2.5;45;0
-2.3;43;0
9.7;93;0
17.8;59;0
0.4;75;0
22.6;58;0
21.1;43;0
18.6;86;0
20.9;89;0
11.9;47;0
19.4;57;0
-4.9;86;0
-2.5;87;0
7.4;64;0
18.2;98;1
-1.4;93;0
16.5;80;0
22.0;77;0
5.5;50;0
-1.1;73;0
6.9;55;0
-0.1;56;0
21.1;98;1
8.7;87;0
1.1;46;0
-3.0;46;0
15.0;98;1
6.7;59;0
7.5;94;0
7.8;75;0
8.0;84;0
21.8;74;0
16.2;43;0
0.4;60;0
3.6;42;0
16.9;75;0
2.8;54;0
25.0;86;0
21.0;61;0
20.2;96;1
-4.5;96;1
20.1;90;0
23.7;84;0
13.7;53;0
5.3;90;0
22.5;59;0
20.7;43;0
20.2;56;0
15.4;57;0
21.0;43;0
16.3;52;0
2.3;80;0
11.8;53;0
23.5;66;0
-1.3;87;0
10.1;57;0
20.5;73;0
-1.0;59;0
14.0;61;0
-3.5;83;0
2.0;60;0
20.0;65;0
9.1;40;0
24.9;60;0
19.4;44;0
17.7;49;0
14.2;64;0
0.7;48;0
-1.3;61;0
14.1;46;0
0.3;76;0
2.6;91;0
21.5;72;0
-4.6;94;0
9.2;61;0
6.7;64;0
13.7;54;0
-4.7;69;0
18.7;55;0
2.2;95;1
19.5;47;0
21.4;88;0
8.9;64;0
17.0;43;0
18.2;83;0
12.5;99;1
16.0;46;0
13.2;70;0
-3.9;99;1
4.1;98;1
1.8;57;0
2.6;42;0
8.6;49;0
7.2;43;0
-0.4;88;0
9.3;96;1
6.5;65;0
6.8;84;0
0.4;65;0
19.2;96;1
21.8;89;0
2.4;69;0
22.7;60;0
